"사용월","호선명","지하철역","유임승차인원","무임승차인원","유임하차인원","무임하차인원","작업일자"
"202105","공항철도 1호선","인천공항2터미널","46226","5190","44605","4963","20210603"
"202105","공항철도 1호선","계양","218753","23424","201372","21953","20210603"
"202105","공항철도 1호선","디지털미디어시티","299201","20357","271601","19102","20210603"
"202105","공항철도 1호선","청라국제도시","156059","10230","147766","10046","20210603"
"202105","공항철도 1호선","검암","160903","15736","159609","16414","20210603"
"202105","공항철도 1호선","서울역","185164","27379","175689","24545","20210603"
"202105","공항철도 1호선","김포공항","326897","20436","177202","13038","20210603"
"202105","공항철도 1호선","영종","66020","17888","67010","17933","20210603"
"202105","공항철도 1호선","운서","148696","22697","151329","22601","20210603"
"202105","공항철도 1호선","공항화물청사","48721","7920","53010","7805","20210603"
"202104","1호선","시청","467000","62924","474137","60632","20210503"
"202104","1호선","종로3가","422442","254584","381584","237533","20210503"
"202104","1호선","청량리(서울시립대입구)","319366","244924","315775","243448","20210503"
"202104","1호선","제기동","223795","250926","218307","267958","20210503"
"202104","1호선","종로5가","351949","235999","356541","226953","20210503"
"202104","1호선","종각","750908","109314","723834","102698","20210503"
"202104","1호선","신설동","265105","103890","261558","100138","20210503"
"202104","1호선","동묘앞","125090","147152","135698","148689","20210503"
"202104","1호선","동대문","207895","109361","196340","107958","20210503"
"202104","1호선","서울역","940626","167011","895079","157750","20210503"
"202104","공항철도 1호선","청라국제도시","160042","10384","151141","10012","20210503"
"202104","공항철도 1호선","마곡나루(서울식물원)","189060","11645","185937","11859","20210503"
"202104","공항철도 1호선","운서","147602","24068","148920","24171","20210503"
"202104","공항철도 1호선","공항화물청사","51411","8311","56214","8155","20210503"
"202104","공항철도 1호선","인천공항1터미널","74872","12014","78702","12143","20210503"
"202104","공항철도 1호선","검암","169178","16122","166205","16944","20210503"
"202104","공항철도 1호선","공덕","50806","5982","67891","7074","20210503"
"202104","공항철도 1호선","계양","223419","23688","204762","22091","20210503"
"202104","공항철도 1호선","김포공항","316052","21511","180148","14117","20210503"
"202104","공항철도 1호선","인천공항2터미널","45865","5451","43914","5115","20210503"
"202104","공항철도 1호선","디지털미디어시티","323104","20499","291383","19436","20210503"
"202104","공항철도 1호선","홍대입구","241086","15220","238866","14593","20210503"
"202104","공항철도 1호선","서울역","172521","27065","162723","24481","20210503"
"202104","공항철도 1호선","영종","64298","18420","65447","18433","20210503"
"202103","1호선","청량리(서울시립대입구)","325003","247560","322189","247326","20210403"
"202103","1호선","서울역","937177","166618","881217","156515","20210403"
"202103","1호선","동대문","209266","109645","198048","108687","20210403"
"202103","1호선","동묘앞","125653","146045","136688","148410","20210403"
"202103","1호선","신설동","267910","105436","266267","102204","20210403"
"202103","1호선","시청","468162","63279","470800","61083","20210403"
"202103","1호선","종각","764393","113573","731560","106197","20210403"
"202103","1호선","종로5가","361954","242782","366486","235207","20210403"
"202103","1호선","제기동","229143","255603","223026","271115","20210403"
"202103","1호선","종로3가","428232","265195","386982","248906","20210403"
"202103","공항철도 1호선","공덕","51228","5843","69185","7081","20210403"
"202103","공항철도 1호선","디지털미디어시티","325137","20764","293215","19716","20210403"
"202103","공항철도 1호선","계양","222536","23168","204795","21833","20210403"
"202103","공항철도 1호선","인천공항2터미널","47575","5536","45068","5172","20210403"
"202103","공항철도 1호선","홍대입구","241483","15503","239194","14732","20210403"
"202103","공항철도 1호선","인천공항1터미널","79173","12417","83552","12493","20210403"
"202103","공항철도 1호선","공항화물청사","50823","7802","55935","7649","20210403"
"202103","공항철도 1호선","운서","147173","22588","148743","22699","20210403"
"202103","공항철도 1호선","마곡나루(서울식물원)","186422","10636","181755","10975","20210403"
"202103","공항철도 1호선","청라국제도시","161692","10300","152160","9932","20210403"
"202103","공항철도 1호선","영종","65119","16983","66034","16999","20210403"
"202103","공항철도 1호선","검암","169136","15735","165320","16206","20210403"
"202103","공항철도 1호선","김포공항","312785","20794","170085","13614","20210403"
"202103","공항철도 1호선","서울역","170773","26829","161996","24689","20210403"
"202102","1호선","종각","614268","89721","580930","83724","20210303"
"202102","1호선","종로5가","293721","179534","296102","173183","20210303"
"202102","1호선","종로3가","342618","201763","309972","188147","20210303"
"202102","1호선","서울역","759952","126806","717577","118305","20210303"
"202102","1호선","동대문","175375","85986","164614","84201","20210303"
"202102","1호선","제기동","189595","207202","185421","223286","20210303"
"202102","1호선","신설동","214732","85342","213345","81900","20210303"
"202102","1호선","시청","371198","47249","370551","44775","20210303"
"202102","1호선","청량리(서울시립대입구)","262879","210004","262989","211641","20210303"
"202102","1호선","동묘앞","101399","119847","110147","121919","20210303"
"202102","공항철도 1호선","서울역","139599","20700","130955","19186","20210303"
"202102","공항철도 1호선","홍대입구","206228","11919","202321","11345","20210303"
"202102","공항철도 1호선","검암","138168","11669","134282","11981","20210303"
"202102","공항철도 1호선","김포공항","260993","14688","146287","9664","20210303"
"202102","공항철도 1호선","마곡나루(서울식물원)","138528","7659","133730","7766","20210303"
"202102","공항철도 1호선","인천공항2터미널","42622","4700","39628","4547","20210303"
"202102","공항철도 1호선","디지털미디어시티","260002","15584","232832","14735","20210303"
"202102","공항철도 1호선","청라국제도시","129802","7737","122042","7415","20210303"
"202102","공항철도 1호선","공덕","41510","4854","55724","5719","20210303"
"202102","공항철도 1호선","인천공항1터미널","75477","9727","78478","9814","20210303"
"202102","공항철도 1호선","공항화물청사","42584","6307","46582","6253","20210303"
"202102","공항철도 1호선","영종","52976","12311","54187","12389","20210303"
"202102","공항철도 1호선","운서","122316","16903","124152","16634","20210303"
"202102","공항철도 1호선","계양","177220","17057","165340","16261","20210303"
"202101","1호선","종각","598363","84544","567563","78565","20210203"
"202101","1호선","종로5가","292654","174460","292561","166963","20210203"
"202101","1호선","종로3가","313943","187603","281737","175431","20210203"
"202101","1호선","서울역","731660","127534","678117","118937","20210203"
"202101","1호선","동대문","168863","84638","158577","83489","20210203"
"202101","1호선","제기동","195353","204956","192588","219996","20210203"
"202101","1호선","신설동","219283","82995","218343","79139","20210203"
"202101","1호선","시청","371942","46231","366139","43433","20210203"
"202101","1호선","청량리(서울시립대입구)","266539","205089","264050","206452","20210203"
"202101","1호선","동묘앞","98645","113919","105308","115644","20210203"
"202101","공항철도 1호선","디지털미디어시티","262910","15303","233827","14382","20210203"
"202101","공항철도 1호선","계양","172373","16217","164071","15166","20210203"
"202101","공항철도 1호선","김포공항","208250","13053","122793","9137","20210203"
"202101","공항철도 1호선","인천공항2터미널","46985","5184","44865","4971","20210203"
"202101","공항철도 1호선","영종","50143","11665","50839","11887","20210203"
"202101","공항철도 1호선","인천공항1터미널","79383","9659","84170","9684","20210203"
"202101","공항철도 1호선","홍대입구","169736","11663","169872","11244","20210203"
"202101","공항철도 1호선","서울역","127448","20503","114809","18819","20210203"
"202101","공항철도 1호선","검암","138366","11043","134130","11159","20210203"
